CUSTOMATTR15,SUMMARY,LASTOCCURRENCE,CLEARTIMESTAMP
BBSDR09,ERI-2G CELL DOWN,14/10/2020 18:36,1/1/1970 6:00
BBSDR09,ERI-2G CELL DOWN,14/10/2020 18:36,1/1/1970 6:00
BBSDR09,ERI-2G CELL DOWN,14/10/2020 18:36,1/1/1970 6:00
BBSDR09,ERI-2G CELL DOWN,14/10/2020 18:36,1/1/1970 6:00
CGSKD81,ERI-2G CELL DOWN,14/10/2020 22:58,1/1/1970 6:00
CGSKD81,ERI-2G CELL DOWN,14/10/2020 22:58,1/1/1970 6:00
CGSKD81,ERI-2G CELL DOWN,14/10/2020 22:58,1/1/1970 6:00
DHBDD44,ERI-2G CELL DOWN,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN,14/10/2020 0:13,14/10/2020 4:48
DHDHR32,ERI-2G CELL DOWN,14/10/2020 0:16,14/10/2020 0:36
DHDHR32,ERI-2G CELL DOWN,14/10/2020 0:16,14/10/2020 0:36
DHDHR32,ERI-2G CELL DOWN,14/10/2020 0:16,14/10/2020 0:36
DHDHR32,ERI-2G CELL DOWN,14/10/2020 1:38,14/10/2020 1:57
DHDHR32,ERI-2G CELL DOWN,14/10/2020 1:38,14/10/2020 1:57
DHDHR32,ERI-2G CELL DOWN,14/10/2020 1:38,14/10/2020 1:57
DHDHR32,ERI-2G CELL DOWN,14/10/2020 6:46,14/10/2020 6:52
DHDHR32,ERI-2G CELL DOWN,14/10/2020 6:46,14/10/2020 6:52
DHDHR32,ERI-2G CELL DOWN,14/10/2020 6:46,14/10/2020 6:52
DHDHR32,ERI-2G CELL DOWN,14/10/2020 8:50,14/10/2020 12:19
DHDHR32,ERI-2G CELL DOWN,14/10/2020 8:50,14/10/2020 12:19
DHDHR32,ERI-2G CELL DOWN,14/10/2020 8:50,14/10/2020 12:19
DHDHR32,ERI-2G CELL DOWN,14/10/2020 13:15,14/10/2020 13:19
DHDHR32,ERI-2G CELL DOWN,14/10/2020 13:15,14/10/2020 13:19
DHDHR32,ERI-2G CELL DOWN,14/10/2020 13:15,14/10/2020 13:19
DHDHR32,ERI-2G CELL DOWN,14/10/2020 13:37,14/10/2020 13:44
DHDHR32,ERI-2G CELL DOWN,14/10/2020 13:37,14/10/2020 13:44
DHDHR32,ERI-2G CELL DOWN,14/10/2020 13:37,14/10/2020 13:44
DHDHR32,ERI-2G CELL DOWN,14/10/2020 14:41,14/10/2020 14:51
DHDHR32,ERI-2G CELL DOWN,14/10/2020 14:41,14/10/2020 14:51
DHDHR32,ERI-2G CELL DOWN,14/10/2020 14:41,14/10/2020 14:51
DHDHR32,ERI-2G CELL DOWN,14/10/2020 15:27,14/10/2020 15:34
DHDHR32,ERI-2G CELL DOWN,14/10/2020 15:27,14/10/2020 15:34
DHDHR32,ERI-2G CELL DOWN,14/10/2020 15:27,14/10/2020 15:34
DHDHR32,ERI-2G CELL DOWN,14/10/2020 22:15,14/10/2020 22:21
DHDHR32,ERI-2G CELL DOWN,14/10/2020 22:15,14/10/2020 22:21
DHDHR32,ERI-2G CELL DOWN,14/10/2020 22:15,14/10/2020 22:21
DHDHR32,ERI-2G CELL DOWN,14/10/2020 22:29,14/10/2020 22:51
DHDHR32,ERI-2G CELL DOWN,14/10/2020 22:29,14/10/2020 22:51
DHDHR32,ERI-2G CELL DOWN,14/10/2020 22:29,14/10/2020 22:51
DHKDM36,ERI-2G CELL DOWN,14/10/2020 9:50,14/10/2020 10:26
DHKDM36,ERI-2G CELL DOWN,14/10/2020 9:50,14/10/2020 10:26
DHKDM36,ERI-2G CELL DOWN,14/10/2020 9:50,14/10/2020 10:26
DHKDM36,ERI-2G CELL DOWN,14/10/2020 13:54,14/10/2020 13:59
DHKDM36,ERI-2G CELL DOWN,14/10/2020 13:54,14/10/2020 13:59
DHKDM36,ERI-2G CELL DOWN,14/10/2020 13:54,14/10/2020 13:59
DHKDM36,ERI-2G CELL DOWN,14/10/2020 14:45,14/10/2020 14:56
DHKDM36,ERI-2G CELL DOWN,14/10/2020 14:45,14/10/2020 14:56
DHKDM36,ERI-2G CELL DOWN,14/10/2020 14:45,14/10/2020 14:56
DHKDM36,ERI-2G CELL DOWN,14/10/2020 15:13,14/10/2020 15:24
DHKDM36,ERI-2G CELL DOWN,14/10/2020 15:13,14/10/2020 15:24
DHKDM36,ERI-2G CELL DOWN,14/10/2020 15:13,14/10/2020 15:24
DHKDM36,ERI-2G CELL DOWN,14/10/2020 15:40,14/10/2020 15:54
DHKDM36,ERI-2G CELL DOWN,14/10/2020 15:40,14/10/2020 15:54
DHKDM36,ERI-2G CELL DOWN,14/10/2020 15:40,14/10/2020 15:54
DHKDM36,ERI-2G CELL DOWN,14/10/2020 16:34,14/10/2020 16:45
DHKDM36,ERI-2G CELL DOWN,14/10/2020 16:34,14/10/2020 16:45
DHKDM36,ERI-2G CELL DOWN,14/10/2020 16:34,14/10/2020 16:45
DHKDM36,ERI-2G CELL DOWN,14/10/2020 17:03,14/10/2020 17:14
DHKDM36,ERI-2G CELL DOWN,14/10/2020 17:03,14/10/2020 17:14
DHKDM36,ERI-2G CELL DOWN,14/10/2020 17:03,14/10/2020 17:14
DHKDM36,ERI-2G CELL DOWN,14/10/2020 17:28,14/10/2020 17:41
DHKDM36,ERI-2G CELL DOWN,14/10/2020 17:28,14/10/2020 17:41
DHKDM36,ERI-2G CELL DOWN,14/10/2020 17:28,14/10/2020 17:41
DHKDM36,ERI-2G CELL DOWN,14/10/2020 18:21,14/10/2020 18:31
DHKDM36,ERI-2G CELL DOWN,14/10/2020 18:21,14/10/2020 18:31
DHKDM36,ERI-2G CELL DOWN,14/10/2020 18:21,14/10/2020 18:31
TNBPR05,ERI-2G CELL DOWN,14/10/2020 0:12,14/10/2020 1:50
TNBPR05,ERI-2G CELL DOWN,14/10/2020 0:12,14/10/2020 1:50
TNBPR05,ERI-2G CELL DOWN,14/10/2020 0:12,14/10/2020 1:50
BBSDR09,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 18:37,1/1/1970 6:00
BBSDR09,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 18:37,1/1/1970 6:00
BBSDR09,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 18:37,1/1/1970 6:00
CGSKD81,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:58,1/1/1970 6:00
CGSKD81,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 23:04,1/1/1970 6:00
CGSKD81,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 23:04,1/1/1970 6:00
DHBDD44,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:13,14/10/2020 4:49
DHBDD44,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:13,14/10/2020 4:49
DHBDD44,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:13,14/10/2020 4:48
DHBDD44,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:14,14/10/2020 4:49
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:17,14/10/2020 0:37
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:17,14/10/2020 0:37
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:17,14/10/2020 0:37
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 1:39,14/10/2020 1:58
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 1:39,14/10/2020 1:58
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 1:39,14/10/2020 1:58
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 6:47,14/10/2020 6:53
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 6:47,14/10/2020 6:53
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 6:47,14/10/2020 6:53
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 8:51,14/10/2020 12:20
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 8:51,14/10/2020 12:20
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 8:51,14/10/2020 12:20
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:15,14/10/2020 13:20
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:15,14/10/2020 13:20
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:15,14/10/2020 13:20
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:38,14/10/2020 13:44
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:38,14/10/2020 13:44
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:38,14/10/2020 13:44
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 14:42,14/10/2020 14:52
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 14:42,14/10/2020 14:52
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 14:42,14/10/2020 14:52
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:28,14/10/2020 15:35
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:28,14/10/2020 15:35
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:28,14/10/2020 15:35
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:16,14/10/2020 22:22
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:16,14/10/2020 22:22
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:16,14/10/2020 22:22
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:29,14/10/2020 22:52
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:29,14/10/2020 22:52
DHDHR32,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 22:29,14/10/2020 22:52
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:54,14/10/2020 14:00
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:54,14/10/2020 14:00
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 13:54,14/10/2020 14:00
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 14:46,14/10/2020 14:57
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 14:46,14/10/2020 14:56
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 14:46,14/10/2020 14:56
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:13,14/10/2020 15:25
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:13,14/10/2020 15:25
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:13,14/10/2020 15:25
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:41,14/10/2020 15:55
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:41,14/10/2020 15:55
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 15:41,14/10/2020 15:55
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 16:35,14/10/2020 16:46
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 16:35,14/10/2020 16:46
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 16:35,14/10/2020 16:45
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 17:04,14/10/2020 17:14
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 17:04,14/10/2020 17:14
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 17:04,14/10/2020 17:14
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 17:28,14/10/2020 17:42
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 17:28,14/10/2020 17:42
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 17:28,14/10/2020 17:42
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 18:22,14/10/2020 18:32
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 18:22,14/10/2020 18:32
DHKDM36,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 18:22,14/10/2020 18:32
TNBPR05,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:12,14/10/2020 1:54
TNBPR05,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:12,14/10/2020 1:54
TNBPR05,ERI-2G CELL DOWN_Cell Supervision,14/10/2020 0:12,14/10/2020 1:54
CGHTZ09,ERI-2G SITE DOWN OML FAULT,14/10/2020 19:04,14/10/2020 19:11
CGHTZ09,ERI-2G SITE DOWN OML FAULT,14/10/2020 19:04,14/10/2020 19:11
CGHTZ09,ERI-2G SITE DOWN OML FAULT,14/10/2020 19:04,14/10/2020 19:11
CGHTZ09,ERI-2G SITE DOWN OML FAULT,14/10/2020 21:22,14/10/2020 21:25
CGHTZ09,ERI-2G SITE DOWN OML FAULT,14/10/2020 21:22,14/10/2020 21:25
CGHTZ09,ERI-2G SITE DOWN OML FAULT,14/10/2020 21:22,14/10/2020 21:25
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:16,1/1/1970 6:00
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:16,1/1/1970 6:00
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:16,1/1/1970 6:00
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:44,15/10/2020 0:46
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:44,15/10/2020 0:46
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:44,15/10/2020 0:46
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:08,15/10/2020 1:10
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:08,15/10/2020 1:10
CGHTZ09,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:08,15/10/2020 1:10
CGHTZ16,ERI-2G SITE DOWN OML FAULT,14/10/2020 4:39,14/10/2020 4:42
CGHTZ16,ERI-2G SITE DOWN OML FAULT,14/10/2020 19:04,14/10/2020 19:11
CGHTZ16,ERI-2G SITE DOWN OML FAULT,14/10/2020 19:04,14/10/2020 19:11
CGHTZ16,ERI-2G SITE DOWN OML FAULT,14/10/2020 21:22,14/10/2020 21:25
CGHTZ16,ERI-2G SITE DOWN OML FAULT,14/10/2020 21:22,14/10/2020 21:28
CGHTZ16,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:16,1/1/1970 6:00
CGHTZ16,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:16,1/1/1970 6:00
CGHTZ16,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:44,15/10/2020 0:46
CGHTZ16,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:44,15/10/2020 0:46
CGHTZ16,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:08,15/10/2020 1:10
CGHTZ16,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:08,15/10/2020 1:10
CGKTL01,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:25,14/10/2020 0:27
CGMIR34,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:35,14/10/2020 0:37
CGMIR34,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR34,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR34,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CGMIR34,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CGMIR34,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:31,15/10/2020 0:33
CGMIR34,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:31,15/10/2020 0:33
CGMIR49,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:23,14/10/2020 0:33
CGMIR49,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR49,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR49,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CGMIR49,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CGMIR57,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR57,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CGMIR74,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR74,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:47,14/10/2020 0:50
CGMIR74,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CGMIR74,ERI-2G SITE DOWN OML FAULT,14/10/2020 2:38,14/10/2020 2:43
CMSDR78,ERI-2G SITE DOWN OML FAULT,14/10/2020 22:37,1/1/1970 6:00
CMSDR78,ERI-2G SITE DOWN OML FAULT,14/10/2020 22:37,1/1/1970 6:00
CXRMU45,ERI-2G SITE DOWN OML FAULT,15/10/2020 1:52,1/1/1970 6:00
FNCGL06,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:15,1/1/1970 6:00
FNCGL06,ERI-2G SITE DOWN OML FAULT,15/10/2020 0:15,1/1/1970 6:00
KCDGN11,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:05,14/10/2020 1:13
KCPNC09,ERI-2G SITE DOWN OML FAULT,14/10/2020 0:09,14/10/2020 0:21
BBSDR09,ERI-3G SITE DOWN,14/10/2020 18:34,1/1/1970 6:00
CGHTZ09,ERI-3G SITE DOWN,14/10/2020 18:54,14/10/2020 19:09
CGHTZ09,ERI-3G SITE DOWN,14/10/2020 19:23,14/10/2020 19:49
CGHTZ09,ERI-3G SITE DOWN,15/10/2020 1:15,1/1/1970 6:00
CGHTZ16,ERI-3G SITE DOWN,14/10/2020 18:54,14/10/2020 19:09
CGHTZ16,ERI-3G SITE DOWN,15/10/2020 1:14,1/1/1970 6:00
CGMIR34,ERI-3G SITE DOWN,14/10/2020 0:18,14/10/2020 0:30
CGMIR34,ERI-3G SITE DOWN,14/10/2020 0:42,14/10/2020 0:49
CGMIR34,ERI-3G SITE DOWN,14/10/2020 1:13,14/10/2020 1:22
CGMIR34,ERI-3G SITE DOWN,14/10/2020 2:34,14/10/2020 2:44
CGMIR49,ERI-3G SITE DOWN,14/10/2020 0:18,14/10/2020 0:32
CGMIR49,ERI-3G SITE DOWN,14/10/2020 0:42,14/10/2020 0:49
CGMIR49,ERI-3G SITE DOWN,14/10/2020 1:13,14/10/2020 1:26
CGMIR49,ERI-3G SITE DOWN,14/10/2020 2:34,14/10/2020 2:43
CGMIR57,ERI-3G SITE DOWN,14/10/2020 0:18,14/10/2020 0:29
CGMIR57,ERI-3G SITE DOWN,14/10/2020 0:32,14/10/2020 0:41
CGMIR57,ERI-3G SITE DOWN,14/10/2020 0:42,14/10/2020 0:49
CGMIR57,ERI-3G SITE DOWN,14/10/2020 1:13,14/10/2020 1:24
CGMIR57,ERI-3G SITE DOWN,14/10/2020 2:18,14/10/2020 2:44
CGMIR74,ERI-3G SITE DOWN,14/10/2020 0:18,14/10/2020 0:30
CGMIR74,ERI-3G SITE DOWN,14/10/2020 0:32,14/10/2020 0:41
CGMIR74,ERI-3G SITE DOWN,14/10/2020 0:42,14/10/2020 0:49
CGMIR74,ERI-3G SITE DOWN,14/10/2020 1:13,14/10/2020 1:22
CGMIR74,ERI-3G SITE DOWN,14/10/2020 2:34,14/10/2020 2:44
CGSKD81,ERI-3G SITE DOWN,14/10/2020 22:56,1/1/1970 6:00
CMSDR78,ERI-3G SITE DOWN,14/10/2020 22:35,1/1/1970 6:00
DHDHR32,ERI-3G SITE DOWN,14/10/2020 0:15,14/10/2020 0:35
DHDHR32,ERI-3G SITE DOWN,14/10/2020 1:43,14/10/2020 1:56
DHDHR32,ERI-3G SITE DOWN,14/10/2020 8:48,14/10/2020 12:18
DHDHR32,ERI-3G SITE DOWN,14/10/2020 13:13,14/10/2020 13:18
DHDHR32,ERI-3G SITE DOWN,14/10/2020 13:35,14/10/2020 13:42
DHDHR32,ERI-3G SITE DOWN,14/10/2020 14:40,14/10/2020 14:50
DHDHR32,ERI-3G SITE DOWN,14/10/2020 15:25,14/10/2020 15:33
DHKDM36,ERI-3G SITE DOWN,14/10/2020 9:48,14/10/2020 10:26
DHKDM36,ERI-3G SITE DOWN,14/10/2020 15:39,14/10/2020 15:53
DHKDM36,ERI-3G SITE DOWN,14/10/2020 17:01,14/10/2020 17:13
DHKDM36,ERI-3G SITE DOWN,14/10/2020 17:26,14/10/2020 17:40
DHKDM36,ERI-3G SITE DOWN,14/10/2020 18:19,14/10/2020 18:30
FNCGL06,ERI-3G SITE DOWN,15/10/2020 0:14,1/1/1970 6:00
KCDGN11,ERI-3G SITE DOWN,14/10/2020 0:04,14/10/2020 1:14
KCPNC09,ERI-3G SITE DOWN,14/10/2020 0:14,14/10/2020 0:21
BBSDR09,ERI-4G CELL DOWN,14/10/2020 16:57,14/10/2020 16:58
BBSDR09,ERI-4G CELL DOWN,14/10/2020 16:57,14/10/2020 16:58
BBSDR09,ERI-4G CELL DOWN,14/10/2020 16:57,14/10/2020 16:58
BBSDR09,ERI-4G CELL DOWN,14/10/2020 17:06,14/10/2020 17:08
BBSDR09,ERI-4G CELL DOWN,14/10/2020 17:06,14/10/2020 17:08
BBSDR09,ERI-4G CELL DOWN,14/10/2020 17:06,14/10/2020 17:08
CGHTZ09,ERI-4G CELL DOWN,14/10/2020 19:54,14/10/2020 19:54
CGHTZ09,ERI-4G CELL DOWN,14/10/2020 19:54,14/10/2020 19:54
CGHTZ09,ERI-4G CELL DOWN,14/10/2020 19:54,14/10/2020 19:54
CGHTZ09,ERI-4G CELL DOWN,15/10/2020 1:03,15/10/2020 1:03
CGHTZ09,ERI-4G CELL DOWN,15/10/2020 1:03,15/10/2020 1:03
CGHTZ09,ERI-4G CELL DOWN,15/10/2020 1:03,15/10/2020 1:03
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 0:00,15/10/2020 0:01
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 0:00,15/10/2020 0:01
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 0:00,15/10/2020 0:01
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 0:54,15/10/2020 0:55
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 0:54,15/10/2020 0:55
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 1:03,15/10/2020 1:03
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 1:03,15/10/2020 1:03
CGHTZ16,ERI-4G CELL DOWN,15/10/2020 1:03,15/10/2020 1:03
CGMIR49,ERI-4G CELL DOWN,14/10/2020 0:18,14/10/2020 0:33
CGMIR49,ERI-4G CELL DOWN,14/10/2020 0:18,14/10/2020 0:33
CGMIR49,ERI-4G CELL DOWN,14/10/2020 0:18,14/10/2020 0:33
CGMIR49,ERI-4G CELL DOWN,14/10/2020 0:42,14/10/2020 0:53
CGMIR49,ERI-4G CELL DOWN,14/10/2020 0:42,14/10/2020 0:53
CGMIR49,ERI-4G CELL DOWN,14/10/2020 0:42,14/10/2020 0:53
DHDHR32,ERI-4G CELL DOWN,14/10/2020 0:15,14/10/2020 0:36
DHDHR32,ERI-4G CELL DOWN,14/10/2020 0:15,14/10/2020 0:36
DHDHR32,ERI-4G CELL DOWN,14/10/2020 0:15,14/10/2020 0:36
DHDHR32,ERI-4G CELL DOWN,14/10/2020 1:37,14/10/2020 1:58
DHDHR32,ERI-4G CELL DOWN,14/10/2020 1:37,14/10/2020 1:58
DHDHR32,ERI-4G CELL DOWN,14/10/2020 1:37,14/10/2020 1:58
DHDHR32,ERI-4G CELL DOWN,14/10/2020 6:44,14/10/2020 7:06
DHDHR32,ERI-4G CELL DOWN,14/10/2020 6:44,14/10/2020 7:06
DHDHR32,ERI-4G CELL DOWN,14/10/2020 6:44,14/10/2020 7:06
DHDHR32,ERI-4G CELL DOWN,14/10/2020 13:13,14/10/2020 13:34
DHDHR32,ERI-4G CELL DOWN,14/10/2020 13:13,14/10/2020 13:34
DHDHR32,ERI-4G CELL DOWN,14/10/2020 13:13,14/10/2020 13:34
DHDHR32,ERI-4G CELL DOWN,14/10/2020 13:35,14/10/2020 13:57
DHDHR32,ERI-4G CELL DOWN,14/10/2020 13:35,14/10/2020 13:57
DHDHR32,ERI-4G CELL DOWN,14/10/2020 13:35,14/10/2020 13:57
DHDHR32,ERI-4G CELL DOWN,14/10/2020 14:40,14/10/2020 15:01
DHDHR32,ERI-4G CELL DOWN,14/10/2020 14:40,14/10/2020 15:01
DHDHR32,ERI-4G CELL DOWN,14/10/2020 14:40,14/10/2020 15:01
DHDHR32,ERI-4G CELL DOWN,14/10/2020 15:26,14/10/2020 15:47
DHDHR32,ERI-4G CELL DOWN,14/10/2020 15:26,14/10/2020 15:47
DHDHR32,ERI-4G CELL DOWN,14/10/2020 15:26,14/10/2020 15:47
DHDHR32,ERI-4G CELL DOWN,14/10/2020 22:14,14/10/2020 22:51
DHDHR32,ERI-4G CELL DOWN,14/10/2020 22:14,14/10/2020 22:51
DHDHR32,ERI-4G CELL DOWN,14/10/2020 22:14,14/10/2020 22:51
DHKDM36,ERI-4G CELL DOWN,14/10/2020 0:10,1/1/1970 6:00
DHKDM36,ERI-4G CELL DOWN,14/10/2020 0:10,14/10/2020 10:26
DHKDM36,ERI-4G CELL DOWN,14/10/2020 0:12,14/10/2020 0:16
DHKDM36,ERI-4G CELL DOWN,15/10/2020 0:01,15/10/2020 0:02
DHKDM36,ERI-4G CELL DOWN,15/10/2020 0:01,15/10/2020 0:02
DHKDM36,ERI-4G CELL DOWN,15/10/2020 0:11,15/10/2020 0:12
DHKDM36,ERI-4G CELL DOWN,15/10/2020 0:11,15/10/2020 0:12
TNBPR05,ERI-4G CELL DOWN,14/10/2020 1:49,14/10/2020 1:52
CGHTZ09,ERI-4G NODEB DISCONNECTED,14/10/2020 19:03,14/10/2020 19:10
CGHTZ09,ERI-4G NODEB DISCONNECTED,14/10/2020 19:32,14/10/2020 19:50
CGHTZ09,ERI-4G NODEB DISCONNECTED,15/10/2020 1:14,1/1/1970 6:00
CGHTZ16,ERI-4G NODEB DISCONNECTED,14/10/2020 19:03,14/10/2020 19:12
CGHTZ16,ERI-4G NODEB DISCONNECTED,15/10/2020 1:14,1/1/1970 6:00
CGMIR34,ERI-4G NODEB DISCONNECTED,14/10/2020 0:26,14/10/2020 0:31
CGMIR34,ERI-4G NODEB DISCONNECTED,14/10/2020 1:22,14/10/2020 1:23
CGMIR34,ERI-4G NODEB DISCONNECTED,14/10/2020 2:42,14/10/2020 2:45
CGMIR49,ERI-4G NODEB DISCONNECTED,14/10/2020 0:27,14/10/2020 0:32
